60436;Swiping Down
134712;Swiping Down
130535;Swiping Down
15720;Swiping Down
32484;Swiping Down
112414;Swiping Down
74326;Swiping Down
86307;Swiping Down
118887;Swiping Down
80222;Swiping Down
3549;Swiping Down
123761;Swiping Down
58024;Swiping Down
112842;Swiping Down
97384;Swiping Down
61093;Swiping Down
85923;Swiping Up
111296;Swiping Up
18056;Swiping Up
46260;Swiping Up
87642;Swiping Up
74438;Swiping Up
122765;Swiping Up
54856;Swiping Up
57662;Swiping Up
3578;Swiping Up
12877;Swiping Up
97683;Swiping Up
49469;Swiping Up
21598;Swiping Up
25505;Swiping Up
8671;Swiping Up
64275;Swiping Up
39817;Swiping Up
12937;Swiping Up
57259;Swiping Up
10082;Swiping Up
128609;Swiping Up
2161;Swiping Up
132368;Swiping Up
84618;Swiping Up
4093;Swiping Up
71146;Swiping Up
136046;Swiping Up
46463;Swiping Up
25272;Swiping Up
113120;Swiping Up
81785;Swiping Up
2466;Swiping Up
124939;Swiping Up
74727;Swiping Up
40860;Swiping Up
11119;Swiping Up
17177;Swiping Up
115513;Swiping Up
77535;Swiping Up
79422;Swiping Up
98681;Swiping Up
41962;Swiping Up
115317;Swiping Up
39123;Swiping Up
45817;Swiping Up
21589;Swiping Up
124076;Swiping Up
91304;Swiping Up
50445;Swiping Up
123001;Swiping Up
33161;Swiping Up
40961;Swiping Up
86501;Swiping Up
66884;Swiping Up
118371;Swiping Up
106921;Swiping Up
96907;Swiping Up
18703;Swiping Up
52127;Swiping Up
98007;Swiping Up
70990;Swiping Up
109433;Swiping Up
47931;Swiping Up
136826;Swiping Up
139604;Swiping Up
110045;Swiping Up
19859;Swiping Up
85982;Swiping Up
73065;Swiping Up
123627;Swiping Up
147220;Swiping Up
144729;Swiping Up
91752;Swiping Up
60223;Swiping Up
78368;Swiping Up
60234;Swiping Up
37611;Swiping Up
103005;Swiping Up
128979;Swiping Up
85566;Swiping Up
138823;Swiping Up
26363;Swiping Up
128199;Swiping Up
147034;Swiping Up
33867;Swiping Up
91895;Swiping Up
36152;Swiping Up
49336;Swiping Up
131068;Swiping Up
53169;Swiping Up
85806;Swiping Up
57937;Swiping Up
90244;Swiping Up
138640;Swiping Up
59042;Swiping Up
40513;Swiping Up
4003;Swiping Up
113801;Swiping Up
121273;Swiping Up
68042;Swiping Up
63316;Swiping Up
49657;Swiping Up
5745;Swiping Up
30447;Swiping Up
63465;Swiping Up
141849;Swiping Up
53489;Swiping Up
67948;Swiping Up
76971;Swiping Up
125292;Swiping Up
23462;Swiping Up
109560;Swiping Up
81902;Swiping Up
101828;Swiping Up
44081;Swiping Up
47610;Swiping Up
58439;Swiping Up
77482;Swiping Up
28418;Swiping Up
88424;Swiping Up
75168;Swiping Up
135705;Swiping Up
62472;Swiping Up
21035;Swiping Up
99675;Swiping Up
25242;Swiping Up
144086;Swiping Up
7564;Swiping Up
50836;Swiping Up
17008;Swiping Up
63560;Swiping Up
91551;Swiping Up
130964;Swiping Up
92959;Swiping Up
62261;Swiping Up
67541;Swiping Up
53739;Swiping Up
125571;Swiping Up
6495;Swiping Up
14614;Swiping Up
136439;Swiping Up
20882;Swiping Up
23701;Swiping Up
15951;Swiping Up
98374;Swiping Up
115632;Swiping Up
96980;Swiping Up
35938;Swiping Up
34932;Swiping Up
13650;Swiping Up
117703;Swiping Up
31569;Swiping Up
138421;Swiping Up
16157;Swiping Up
48844;Swiping Up
22592;Swiping Up
65216;Swiping Up
70046;Swiping Up
91901;Swiping Up
135719;Swiping Up
104341;Swiping Up
49786;Swiping Up
88245;Swiping Up
121491;Swiping Up
98129;Swiping Up
26671;Swiping Up
62803;Swiping Up
127229;Swiping Up
59539;Swiping Up
136073;Swiping Up
28447;Swiping Up
36923;Swiping Up
136988;Swiping Up
112183;Swiping Up
85205;Swiping Up
33773;Swiping Up
14726;Swiping Up
113293;Swiping Up
21069;Swiping Up
10339;Swiping Up
100437;Swiping Up
68617;Swiping Up
64635;Swiping Up
96232;Swiping Up
137588;Swiping Up
139508;Swiping Up
135060;Swiping Up
8598;Swiping Up
5674;Swiping Up
39134;Swiping Up
132186;Swiping Up
12037;Swiping Up
9978;Swiping Up
52382;Swiping Up
118294;Swiping Up
90594;Swiping Up
35160;Swiping Up
79555;Swiping Up
44443;Swiping Up
118847;Pushing Hand Away
141659;Pushing Hand Away
57518;Pushing Hand Away
143778;Pushing Hand Away
55209;Pushing Hand Away
97582;Pushing Hand Away
129771;Pushing Hand Away
36494;Pushing Hand Away
73698;Pushing Hand Away
111299;Pushing Hand Away
20859;Pushing Hand Away
133268;Pushing Hand Away
99935;Pushing Hand Away
59807;Pushing Hand Away
111978;Pushing Hand Away
81053;Pushing Hand Away
19549;Pushing Hand Away
59208;Pushing Hand Away
73946;Pushing Hand Away
10922;Pushing Hand Away
31114;Pushing Hand Away
83531;Pushing Hand Away
100728;Pushing Hand Away
58609;Pushing Hand Away
33948;Pushing Hand Away
28030;Pushing Hand Away
51339;Pushing Hand Away
93486;Pushing Hand Away
83883;Pushing Hand Away
95854;Pushing Hand Away
2299;Pushing Hand Away
55721;Pushing Hand Away
49362;Pushing Hand Away
53303;Pushing Hand Away
125865;Pushing Hand Away
17157;Pushing Hand Away
46261;Pushing Hand Away
40680;Pushing Hand Away
97615;Pushing Hand Away
107685;Pushing Hand Away
45722;Pushing Hand Away
72679;Pushing Hand Away
141486;Pushing Hand Away
107241;Pushing Hand Away
6618;Pushing Hand Away
122125;Pushing Hand Away
135213;Pushing Hand Away
35424;Pushing Hand Away
38371;Pushing Hand Away
79454;Pushing Hand Away
16004;Pushing Hand Away
133809;Pushing Hand Away
113922;Pushing Hand Away
139459;Pushing Hand Away
24027;Pushing Hand Away
3474;Pushing Hand Away
45880;Pushing Hand Away
38025;Pushing Hand Away
682;Pushing Hand Away
63048;Pushing Hand Away
117211;Pushing Hand Away
140173;Pushing Hand Away
136893;Pushing Hand Away
746;Pushing Hand Away
62773;Pushing Hand Away
357;Pushing Hand Away
84014;Pushing Hand Away
134198;Pushing Hand Away
69048;Pushing Hand Away
113845;Pushing Hand Away
101731;Pushing Hand Away
6290;Pushing Hand Away
83187;Pushing Hand Away
114640;Pushing Hand Away
74355;Pushing Hand Away
7963;Pushing Hand Away
84022;Pushing Hand Away
8322;Pushing Hand Away
100772;Pushing Hand Away
122856;Pushing Hand Away
129162;Pushing Hand Away
139820;Pushing Hand Away
52579;Pushing Hand Away
44546;Pushing Hand Away
53306;Pushing Hand Away
4298;Pushing Hand Away
10069;Pushing Hand Away
21922;Pushing Hand Away
33693;Pushing Hand Away
113203;Pushing Hand Away
102702;Pushing Hand Away
26198;Pushing Hand Away
21779;Pushing Hand Away
47097;Pushing Hand Away
32332;Pushing Hand Away
52550;Pushing Hand Away
25902;Pushing Hand Away
139200;Pushing Hand Away
30198;Pushing Hand Away
2397;Pushing Hand Away
68592;Pushing Hand Away
58601;Pushing Hand Away
1738;Pushing Hand Away
36809;Pushing Hand Away
78275;Pushing Hand Away
113022;Pushing Hand Away
143455;Pushing Hand Away
19801;Pushing Hand Away
106509;Pushing Hand Away
94947;Pushing Hand Away
10465;Pushing Hand Away
50543;Pushing Hand Away
17605;Pushing Hand Away
618;Pushing Hand Away
62341;Pushing Hand Away
12235;Pushing Hand Away
41017;Pushing Hand Away
80478;Pushing Hand Away
100866;Pushing Hand Away
75528;Pushing Hand Away
41495;Pushing Hand Away
144872;Pushing Hand Away
115531;Pushing Hand Away
109692;Pushing Hand Away
134418;Pushing Hand Away
133398;Pushing Hand Away
41504;Pushing Hand Away
94555;Pushing Hand Away
46163;Pushing Hand Away
39230;Pushing Hand Away
52718;Pushing Hand Away
127529;Pushing Hand Away
68273;Pushing Hand Away
33467;Pushing Hand Away
119136;Pushing Hand Away
142989;Pushing Hand Away
3632;Pushing Hand Away
13815;Pushing Hand Away
101691;Pushing Hand Away
75877;Pushing Hand Away
26352;Pushing Hand Away
61510;Pushing Hand Away
79204;Pushing Hand Away
102760;Pushing Hand Away
24003;Pushing Hand Away
123191;Pushing Hand Away
23180;Pushing Hand Away
126211;Pushing Hand Away
80678;Pushing Hand Away
54661;Pushing Hand Away
64216;Pushing Hand Away
37066;Pushing Hand Away
99975;Pushing Hand Away
80790;Pushing Hand Away
22362;Pushing Hand Away
8096;Pushing Hand Away
82899;Pushing Hand Away
61313;Pushing Hand Away
14990;Pushing Hand Away
42247;Pushing Hand Away
142747;Pushing Hand Away
75721;Pushing Hand Away
15015;Pushing Hand Away
42306;Pushing Hand Away
123236;Pushing Hand Away
80913;Pushing Hand Away
49444;Pushing Hand Away
39514;Pushing Hand Away
45448;Pushing Hand Away
21688;Pushing Hand Away
58566;Pushing Hand Away
43194;Pushing Hand Away
6942;Pushing Hand Away
95663;Pushing Hand Away
52701;Pushing Hand Away
57367;Pushing Hand Away
124170;Pushing Hand Away
116983;Pushing Hand Away
143413;Pushing Hand Away
12706;Pushing Hand Away
30841;Pushing Hand Away
121326;Pushing Hand Away
96570;Pushing Hand Away
98186;Pushing Hand Away
142434;Pushing Hand Away
85155;Pushing Hand Away
31378;Pushing Hand Away
25042;Pushing Hand Away
96564;Pushing Hand Away
22908;Pushing Hand Away
9427;Pushing Hand Away
48979;Pushing Hand Away
63697;Pushing Hand Away
145509;Pushing Hand Away
100123;Pushing Hand Away
68842;Pushing Hand Away
45392;Pushing Hand Away
42430;Pushing Hand Away
62838;Pushing Hand Away
68642;Pushing Hand Away
93002;Pulling Hand In
142698;Pulling Hand In
122652;Pulling Hand In
103634;Pulling Hand In
90919;Pulling Hand In
35158;Pulling Hand In
69418;Pulling Hand In
56224;Pulling Hand In
75613;Pulling Hand In
57968;Pulling Hand In
19709;Pulling Hand In
64505;Pulling Hand In
50400;Pulling Hand In
64895;Pulling Hand In
51144;Pulling Hand In
5203;Pulling Hand In
1825;Pulling Hand In
51687;Pulling Hand In
6531;Pulling Hand In
129524;Pulling Hand In
18823;Pulling Hand In
100813;Pulling Hand In
11603;Pulling Hand In
136126;Pulling Hand In
101503;Pulling Hand In
6871;Pulling Hand In
63643;Pulling Hand In
136588;Pulling Hand In
36939;Pulling Hand In
78069;Pulling Hand In
9101;Pulling Hand In
54541;Pulling Hand In
146074;Pulling Hand In
128561;Pulling Hand In
73444;Pulling Hand In
32074;Pulling Hand In
22779;Pulling Hand In
121958;Pulling Hand In
61870;Pulling Hand In
41469;Pulling Hand In
33710;Pulling Hand In
98897;Pulling Hand In
69372;Pulling Hand In
132092;Pulling Hand In
21029;Pulling Hand In
7115;Pulling Hand In
115820;Pulling Hand In
121897;Pulling Hand In
21701;Pulling Hand In
42576;Pulling Hand In
17961;Pulling Hand In
87314;Pulling Hand In
28289;Pulling Hand In
70070;Pulling Hand In
58801;Pulling Hand In
58210;Pulling Hand In
118739;Pulling Hand In
116011;Pulling Hand In
17420;Pulling Hand In
81270;Pulling Hand In
28508;Pulling Hand In
64899;Pulling Hand In
49684;Pulling Hand In
19177;Pulling Hand In
101220;Pulling Hand In
113807;Pulling Hand In
113834;Pulling Hand In
139474;Pulling Hand In
60896;Pulling Hand In
126338;Pulling Hand In
53183;Pulling Hand In
131168;Pulling Hand In
7222;Pulling Hand In
115804;Pulling Hand In
47972;Pulling Hand In
136239;Pulling Hand In
21680;Pulling Hand In
56572;Pulling Hand In
37035;Pulling Hand In
17777;Pulling Hand In
3837;Pulling Hand In
125982;Pulling Hand In
51784;Pulling Hand In
101790;Pulling Hand In
85435;Pulling Hand In
106300;Pulling Hand In
73766;Pulling Hand In
45184;Pulling Hand In
88290;Pulling Hand In
95341;Pulling Hand In
143065;Pulling Hand In
117688;Pulling Hand In
66644;Pulling Hand In
88314;Pulling Hand In
65809;Pulling Hand In
35831;Pulling Hand In
72179;Pulling Hand In
132051;Pulling Hand In
73312;Pulling Hand In
118206;Pulling Hand In
60709;Pulling Hand In
25177;Pulling Hand In
117451;Pulling Hand In
34778;Pulling Hand In
133376;Pulling Hand In
28950;Pulling Hand In
6324;Pulling Hand In
111932;Pulling Hand In
50539;Pulling Hand In
118189;Pulling Hand In
6007;Pulling Hand In
81686;Pulling Hand In
41057;Pulling Hand In
114822;Pulling Hand In
81065;Pulling Hand In
2215;Pulling Hand In
40972;Pulling Hand In
5566;Pulling Hand In
78737;Pulling Hand In
71830;Pulling Hand In
18159;Pulling Hand In
57745;Pulling Hand In
120893;Pulling Hand In
32519;Pulling Hand In
138196;Pulling Hand In
138750;Pulling Hand In
24187;Pulling Hand In
102696;Pulling Hand In
71518;Pulling Hand In
114131;Pulling Hand In
83867;Pulling Hand In
22600;Pulling Hand In
81201;Pulling Hand In
24431;Pulling Hand In
37854;Pulling Hand In
8657;Pulling Hand In
54234;Pulling Hand In
80080;Pulling Hand In
49046;Pulling Hand In
5797;Pulling Hand In
135005;Pulling Hand In
44406;Pulling Hand In
122256;Pulling Hand In
90595;Pulling Hand In
15164;Pulling Hand In
88936;Pulling Hand In
116733;Pulling Hand In
1536;Pulling Hand In
109734;Pulling Hand In
138236;Pulling Hand In
111677;Pulling Hand In
24904;Pulling Hand In
46819;Pulling Hand In
102116;Pulling Hand In
100103;Pulling Hand In
56156;Pulling Hand In
40988;Pulling Hand In
114460;Pulling Hand In
8234;Pulling Hand In
886;Pulling Hand In
97113;Pulling Hand In
81913;Pulling Hand In
30726;Pulling Hand In
15399;Pulling Hand In
106616;Pulling Hand In
73489;Pulling Hand In
62389;Pulling Hand In
55973;Pulling Hand In
124865;Pulling Hand In
118133;Pulling Hand In
251;Pulling Hand In
135032;Pulling Hand In
1096;Pulling Hand In
12110;Pulling Hand In
62482;Pulling Hand In
132274;Pulling Hand In
53539;Pulling Hand In
31971;Pulling Hand In
79462;Pulling Hand In
125624;Pulling Hand In
89083;Pulling Hand In
82563;Pulling Hand In
17402;Pulling Hand In
123838;Pulling Hand In
20548;Pulling Hand In
59248;Pulling Hand In
95879;Pulling Hand In
122246;Pulling Hand In
36640;Pulling Hand In
84461;Pulling Hand In
135687;Pulling Hand In
130810;Pulling Hand In
72331;Pulling Hand In
116015;Pulling Hand In
142638;Pulling Hand In
121441;Pulling Hand In
61987;Pulling Hand In
55766;Pulling Hand In
145917;Pulling Hand In
53288;Pulling Hand In
90655;Sliding Two Fingers Left
84768;Sliding Two Fingers Left
119336;Sliding Two Fingers Left
97070;Sliding Two Fingers Left
128439;Sliding Two Fingers Left
72772;Sliding Two Fingers Left
1289;Sliding Two Fingers Left
100741;Sliding Two Fingers Left
123453;Sliding Two Fingers Left
84437;Sliding Two Fingers Left
53895;Sliding Two Fingers Left
176;Sliding Two Fingers Left
70657;Sliding Two Fingers Left
3720;Sliding Two Fingers Left
53945;Sliding Two Fingers Left
92517;Sliding Two Fingers Left
113916;Sliding Two Fingers Left
34158;Sliding Two Fingers Left
102426;Sliding Two Fingers Left
6856;Sliding Two Fingers Left
14289;Sliding Two Fingers Left
21564;Sliding Two Fingers Left
58522;Sliding Two Fingers Left
62994;Sliding Two Fingers Left
8591;Sliding Two Fingers Left
55871;Sliding Two Fingers Left
146414;Sliding Two Fingers Left
80454;Sliding Two Fingers Left
72521;Sliding Two Fingers Left
17422;Sliding Two Fingers Left
73344;Sliding Two Fingers Left
50298;Sliding Two Fingers Left
1557;Sliding Two Fingers Left
126184;Sliding Two Fingers Left
30081;Sliding Two Fingers Left
60203;Sliding Two Fingers Left
5479;Sliding Two Fingers Left
93443;Sliding Two Fingers Left
34438;Sliding Two Fingers Left
61288;Sliding Two Fingers Left
63699;Sliding Two Fingers Left
114141;Sliding Two Fingers Left
27759;Sliding Two Fingers Left
18761;Sliding Two Fingers Left
9255;Sliding Two Fingers Left
88261;Sliding Two Fingers Left
57729;Sliding Two Fingers Left
42562;Sliding Two Fingers Left
32481;Sliding Two Fingers Left
89893;Sliding Two Fingers Left
36968;Sliding Two Fingers Left
3888;Sliding Two Fingers Left
79576;Sliding Two Fingers Left
70957;Sliding Two Fingers Left
13605;Sliding Two Fingers Left
16424;Sliding Two Fingers Left
67561;Sliding Two Fingers Left
20951;Sliding Two Fingers Left
114287;Sliding Two Fingers Left
38489;Sliding Two Fingers Left
84443;Sliding Two Fingers Left
3316;Sliding Two Fingers Left
112557;Sliding Two Fingers Left
